sent_index	word_index	word	region	plausibility	comma	length
15	11	<eos>	End	plausible	nocomma	short
15	0	As	Start	implausible	nocomma	short
15	1	the	the1	implausible	nocomma	short
15	2	cowboys	NP1	implausible	nocomma	short
15	3	drank	VP1	implausible	nocomma	short
15	4	the	the2	implausible	nocomma	short
15	5	horses	NP2	implausible	nocomma	short
15	6	escaped	VP2	implausible	nocomma	short
15	7	charged	Rest	implausible	nocomma	short
15	8	across	Rest	implausible	nocomma	short
15	9	the	Rest	implausible	nocomma	short
15	10	ranch.	Rest	implausible	nocomma	short
15	11	<eos>	End	implausible	nocomma	short
15	0	As	Start	plausible	comma	short
15	1	the	the1	plausible	comma	short
15	2	cowboys	NP1	plausible	comma	short
15	3	roped,	VP1	plausible	comma	short
15	4	the	the2	plausible	comma	short
15	5	horses	NP2	plausible	comma	short
15	6	escaped	VP2	plausible	comma	short
15	7	charged	Rest	plausible	comma	short
15	8	across	Rest	plausible	comma	short
15	9	the	Rest	plausible	comma	short
15	10	ranch.	Rest	plausible	comma	short
15	11	<eos>	End	plausible	comma	short
15	0	As	Start	implausible	comma	short
15	1	the	the1	implausible	comma	short
15	2	cowboys	NP1	implausible	comma	short
15	3	drank,	VP1	implausible	comma	short
15	4	the	the2	implausible	comma	short
15	5	horses	NP2	implausible	comma	short
15	6	escaped	VP2	implausible	comma	short
15	7	charged	Rest	implausible	comma	short
15	8	across	Rest	implausible	comma	short
15	9	the	Rest	implausible	comma	short
15	10	ranch.	Rest	implausible	comma	short
15	11	<eos>	End	implausible	comma	short
16	0	As	Start	plausible	nocomma	short
16	1	the	the1	plausible	nocomma	short
16	2	cowboys	NP1	plausible	nocomma	short
16	3	drank	VP1	plausible	nocomma	short
16	4	the	the2	plausible	nocomma	short
16	5	whiskey	NP2	plausible	nocomma	short
16	6	disgusted	VP2	plausible	nocomma	short
16	7	the	Rest	plausible	nocomma	short
16	8	saloon	Rest	plausible	nocomma	short
16	9	owner.	Rest	plausible	nocomma	short
16	10	<eos>	End	plausible	nocomma	short
16	0	As	Start	implausible	nocomma	short
16	1	the	the1	implausible	nocomma	short
16	2	cowboys	NP1	implausible	nocomma	short
16	3	roped	VP1	implausible	nocomma	short
16	4	the	the2	implausible	nocomma	short
16	5	whiskey	NP2	implausible	nocomma	short
16	6	disgusted	VP2	implausible	nocomma	short
16	7	the	Rest	implausible	nocomma	short
16	8	saloon	Rest	implausible	nocomma	short
16	9	owner.	Rest	implausible	nocomma	short
16	10	<eos>	End	implausible	nocomma	short
16	0	As	Start	plausible	comma	short
16	1	the	the1	plausible	comma	short
16	2	cowboys	NP1	plausible	comma	short
16	3	drank,	VP1	plausible	comma	short
16	4	the	the2	plausible	comma	short
16	5	whiskey	NP2	plausible	comma	short
16	6	disgusted	VP2	plausible	comma	short
16	7	the	Rest	plausible	comma	short
16	8	saloon	Rest	plausible	comma	short
16	9	owner.	Rest	plausible	comma	short
16	10	<eos>	End	plausible	comma	short
16	0	As	Start	implausible	comma	short
16	1	the	the1	implausible	comma	short
16	2	cowboys	NP1	implausible	comma	short
16	3	roped,	VP1	implausible	comma	short
16	4	the	the2	implausible	comma	short
16	5	whiskey	NP2	implausible	comma	short
16	6	disgusted	VP2	implausible	comma	short
16	7	the	Rest	implausible	comma	short
16	8	saloon	Rest	implausible	comma	short
16	9	owner.	Rest	implausible	comma	short
16	10	<eos>	End	implausible	comma	short
17	0	As	Start	plausible	nocomma	short
17	1	the	the1	plausible	nocomma	short
17	2	scientist	NP1	plausible	nocomma	short
17	3	was	VP1	plausible	nocomma	short
17	4	inventing	VP1	plausible	nocomma	short
17	5	the	the2	plausible	nocomma	short
17	6	light	NP2	plausible	nocomma	short
17	7	created	VP2	plausible	nocomma	short
17	8	an	Rest	plausible	nocomma	short
17	9	enormous	Rest	plausible	nocomma	short
17	10	demand.	Rest	plausible	nocomma	short
17	11	<eos>	End	plausible	nocomma	short
17	0	As	Start	implausible	nocomma	short
17	1	the	the1	implausible	nocomma	short
17	2	scientist	NP1	implausible	nocomma	short
17	3	was	VP1	implausible	nocomma	short
17	4	teaching	VP1	implausible	nocomma	short
17	5	the	the2	implausible	nocomma	short
17	6	light	NP2	implausible	nocomma	short
17	7	created	VP2	implausible	nocomma	short
17	8	an	Rest	implausible	nocomma	short
17	9	enormous	Rest	implausible	nocomma	short
17	10	demand.	Rest	implausible	nocomma	short
17	11	<eos>	End	implausible	nocomma	short
17	0	As	Start	plausible	comma	short
17	1	the	the1	plausible	comma	short
17	2	scientist	NP1	plausible	comma	short
17	3	was	VP1	plausible	comma	short
17	4	inventing,	VP1	plausible	comma	short
17	5	the	the2	plausible	comma	short
17	6	light	NP2	plausible	comma	short
17	7	created	VP2	plausible	comma	short
17	8	an	Rest	plausible	comma	short
17	9	enormous	Rest	plausible	comma	short
17	10	demand.	Rest	plausible	comma	short
17	11	<eos>	End	plausible	comma	short
17	0	As	Start	implausible	comma	short
17	1	the	the1	implausible	comma	short
17	2	scientist	NP1	implausible	comma	short
17	3	was	VP1	implausible	comma	short
17	4	teaching,	VP1	implausible	comma	short
17	5	the	the2	implausible	comma	short
17	6	light	NP2	implausible	comma	short
17	7	created	VP2	implausible	comma	short
17	8	an	Rest	implausible	comma	short
17	9	enormous	Rest	implausible	comma	short
17	10	demand.	Rest	implausible	comma	short
17	11	<eos>	End	implausible	comma	short
18	0	When	Start	plausible	nocomma	short
18	1	the	the1	plausible	nocomma	short
18	2	scientist	NP1	plausible	nocomma	short
18	3	was	VP1	plausible	nocomma	short
18	4	teaching	VP1	plausible	nocomma	short
18	5	the	the2	plausible	nocomma	short
18	6	student	NP2	plausible	nocomma	short
18	7	took	VP2	plausible	nocomma	short
18	8	the	Rest	plausible	nocomma	short
18	9	books	Rest	plausible	nocomma	short
18	10	away.	Rest	plausible	nocomma	short
18	11	<eos>	End	plausible	nocomma	short
18	0	When	Start	implausible	nocomma	short
18	1	the	the1	implausible	nocomma	short
18	2	scientist	NP1	implausible	nocomma	short
18	3	was	VP1	implausible	nocomma	short
18	4	inventing	VP1	implausible	nocomma	short
18	5	the	the2	implausible	nocomma	short
18	6	student	NP2	implausible	nocomma	short
18	7	took	VP2	implausible	nocomma	short
18	8	the	Rest	implausible	nocomma	short
18	9	books	Rest	implausible	nocomma	short
18	10	away.	Rest	implausible	nocomma	short
18	11	<eos>	End	implausible	nocomma	short
18	0	When	Start	plausible	comma	short
18	1	the	the1	plausible	comma	short
18	2	scientist	NP1	plausible	comma	short
18	3	was	VP1	plausible	comma	short
18	4	teaching,	VP1	plausible	comma	short
18	5	the	the2	plausible	comma	short
18	6	student	NP2	plausible	comma	short
18	7	took	VP2	plausible	comma	short
18	8	the	Rest	plausible	comma	short
18	9	books	Rest	plausible	comma	short
18	10	away.	Rest	plausible	comma	short
18	11	<eos>	End	plausible	comma	short
18	0	When	Start	implausible	comma	short
18	1	the	the1	implausible	comma	short
18	2	scientist	NP1	implausible	comma	short
18	3	was	VP1	implausible	comma	short
18	4	inventing,	VP1	implausible	comma	short
18	5	the	the2	implausible	comma	short
18	6	student	NP2	implausible	comma	short
18	7	took	VP2	implausible	comma	short
18	8	the	Rest	implausible	comma	short
18	9	books	Rest	implausible	comma	short
18	10	away.	Rest	implausible	comma	short
18	11	<eos>	End	implausible	comma	short
19	0	As	Start	plausible	nocomma	short
19	1	the	the1	plausible	nocomma	short
19	2	artist	NP1	plausible	nocomma	short
19	3	paints	VP1	plausible	nocomma	short
19	4	the	the2	plausible	nocomma	short
19	5	picture	NP2	plausible	nocomma	short
19	6	pleases	VP2	plausible	nocomma	short
19	7	all	Rest	plausible	nocomma	short
19	8	the	Rest	plausible	nocomma	short
19	9	critics	Rest	plausible	nocomma	short
19	10	greatly.	Rest	plausible	nocomma	short
19	11	<eos>	End	plausible	nocomma	short
19	0	As	Start	implausible	nocomma	short
19	1	the	the1	implausible	nocomma	short
19	2	artist	NP1	implausible	nocomma	short
19	3	sings	VP1	implausible	nocomma	short
19	4	the	the2	implausible	nocomma	short
19	5	picture	NP2	implausible	nocomma	short
19	6	pleases	VP2	implausible	nocomma	short
19	7	all	Rest	implausible	nocomma	short
19	8	the	Rest	implausible	nocomma	short
19	9	critics	Rest	implausible	nocomma	short
19	10	greatly.	Rest	implausible	nocomma	short
19	11	<eos>	End	implausible	nocomma	short
19	0	As	Start	plausible	comma	short
19	1	the	the1	plausible	comma	short
19	2	artist	NP1	plausible	comma	short
19	3	paints,	VP1	plausible	comma	short
19	4	the	the2	plausible	comma	short
19	5	picture	NP2	plausible	comma	short
19	6	pleases	VP2	plausible	comma	short
19	7	all	Rest	plausible	comma	short
19	8	the	Rest	plausible	comma	short
19	9	critics	Rest	plausible	comma	short
19	10	greatly.	Rest	plausible	comma	short
19	11	<eos>	End	plausible	comma	short
19	0	As	Start	implausible	comma	short
19	1	the	the1	implausible	comma	short
19	2	artist	NP1	implausible	comma	short
19	3	sings,	VP1	implausible	comma	short
19	4	the	the2	implausible	comma	short
19	5	picture	NP2	implausible	comma	short
19	6	pleases	VP2	implausible	comma	short
19	7	all	Rest	implausible	comma	short
19	8	the	Rest	implausible	comma	short
19	9	critics	Rest	implausible	comma	short
19	10	greatly.	Rest	implausible	comma	short
19	11	<eos>	End	implausible	comma	short
20	0	When	Start	plausible	nocomma	short
20	1	the	the1	plausible	nocomma	short
20	2	artist	NP1	plausible	nocomma	short
20	3	sang	VP1	plausible	nocomma	short
20	4	the	the2	plausible	nocomma	short
20	5	song	NP2	plausible	nocomma	short
20	6	annoyed	VP2	plausible	nocomma	short
20	7	quite	Rest	plausible	nocomma	short
20	8	a	Rest	plausible	nocomma	short
20	9	few	Rest	plausible	nocomma	short
20	10	people.	Rest	plausible	nocomma	short
20	11	<eos>	End	plausible	nocomma	short
20	0	When	Start	implausible	nocomma	short
20	1	the	the1	implausible	nocomma	short
20	2	artist	NP1	implausible	nocomma	short
20	3	painted	VP1	implausible	nocomma	short
20	4	the	the2	implausible	nocomma	short
20	5	song	NP2	implausible	nocomma	short
20	6	annoyed	VP2	implausible	nocomma	short
20	7	quite	Rest	implausible	nocomma	short
20	8	a	Rest	implausible	nocomma	short
20	9	few	Rest	implausible	nocomma	short
20	10	people.	Rest	implausible	nocomma	short
20	11	<eos>	End	implausible	nocomma	short
20	0	When	Start	plausible	comma	short
20	1	the	the1	plausible	comma	short
20	2	artist	NP1	plausible	comma	short
20	3	sang,	VP1	plausible	comma	short
20	4	the	the2	plausible	comma	short
20	5	song	NP2	plausible	comma	short
20	6	annoyed	VP2	plausible	comma	short
20	7	quite	Rest	plausible	comma	short
20	8	a	Rest	plausible	comma	short
20	9	few	Rest	plausible	comma	short
20	10	people.	Rest	plausible	comma	short
20	11	<eos>	End	plausible	comma	short
20	0	When	Start	implausible	comma	short
20	1	the	the1	implausible	comma	short
20	2	artist	NP1	implausible	comma	short
20	3	painted,	VP1	implausible	comma	short
20	4	the	the2	implausible	comma	short
20	5	song	NP2	implausible	comma	short
20	6	annoyed	VP2	implausible	comma	short
20	7	quite	Rest	implausible	comma	short
20	8	a	Rest	implausible	comma	short
20	9	few	Rest	implausible	comma	short
20	10	people.	Rest	implausible	comma	short
20	11	<eos>	End	implausible	comma	short
21	0	As	Start	plausible	nocomma	short
21	1	the	the1	plausible	nocomma	short
21	2	carpenter	NP1	plausible	nocomma	short
21	3	questions	VP1	plausible	nocomma	short
21	4	the	the2	plausible	nocomma	short
21	5	actor	NP2	plausible	nocomma	short
21	6	speaks	VP2	plausible	nocomma	short
21	7	very	Rest	plausible	nocomma	short
21	8	quietly.	Rest	plausible	nocomma	short
21	9	<eos>	End	plausible	nocomma	short
21	0	As	Start	implausible	nocomma	short
21	1	the	the1	implausible	nocomma	short
21	2	carpenter	NP1	implausible	nocomma	short
21	3	builds	VP1	implausible	nocomma	short
21	4	the	the2	implausible	nocomma	short
21	5	actor	NP2	implausible	nocomma	short
21	6	speaks	VP2	implausible	nocomma	short
21	7	very	Rest	implausible	nocomma	short
21	8	quietly.	Rest	implausible	nocomma	short
21	9	<eos>	End	implausible	nocomma	short
21	0	As	Start	plausible	comma	short
21	1	the	the1	plausible	comma	short
21	2	carpenter	NP1	plausible	comma	short
21	3	questions,	VP1	plausible	comma	short
21	4	the	the2	plausible	comma	short
21	5	actor	NP2	plausible	comma	short
21	6	speaks	VP2	plausible	comma	short
21	7	very	Rest	plausible	comma	short
21	8	quietly.	Rest	plausible	comma	short
21	9	<eos>	End	plausible	comma	short
21	0	As	Start	implausible	comma	short
21	1	the	the1	implausible	comma	short
21	2	carpenter	NP1	implausible	comma	short
21	3	builds,	VP1	implausible	comma	short
21	4	the	the2	implausible	comma	short
21	5	actor	NP2	implausible	comma	short
21	6	speaks	VP2	implausible	comma	short
21	7	very	Rest	implausible	comma	short
21	8	quietly.	Rest	implausible	comma	short
21	9	<eos>	End	implausible	comma	short
22	0	As	Start	plausible	nocomma	short
22	1	the	the1	plausible	nocomma	short
22	2	carpenter	NP1	plausible	nocomma	short
22	3	builds	VP1	plausible	nocomma	short
22	4	the	the2	plausible	nocomma	short
22	5	table	NP2	plausible	nocomma	short
22	6	breaks	VP2	plausible	nocomma	short
22	7	in	Rest	plausible	nocomma	short
22	8	the	Rest	plausible	nocomma	short
22	9	middle.	Rest	plausible	nocomma	short
22	10	<eos>	End	plausible	nocomma	short
22	0	As	Start	implausible	nocomma	short
22	1	the	the1	implausible	nocomma	short
22	2	carpenter	NP1	implausible	nocomma	short
22	3	questions	VP1	implausible	nocomma	short
22	4	the	the2	implausible	nocomma	short
22	5	table	NP2	implausible	nocomma	short
22	6	breaks	VP2	implausible	nocomma	short
22	7	in	Rest	implausible	nocomma	short
22	8	the	Rest	implausible	nocomma	short
22	9	middle.	Rest	implausible	nocomma	short
22	10	<eos>	End	implausible	nocomma	short
22	0	As	Start	plausible	comma	short
22	1	the	the1	plausible	comma	short
22	2	carpenter	NP1	plausible	comma	short
22	3	builds,	VP1	plausible	comma	short
22	4	the	the2	plausible	comma	short
22	5	table	NP2	plausible	comma	short
22	6	breaks	VP2	plausible	comma	short
22	7	in	Rest	plausible	comma	short
22	8	the	Rest	plausible	comma	short
22	9	middle.	Rest	plausible	comma	short
22	10	<eos>	End	plausible	comma	short
22	0	As	Start	implausible	comma	short
22	1	the	the1	implausible	comma	short
22	2	carpenter	NP1	implausible	comma	short
22	3	questions,	VP1	implausible	comma	short
22	4	the	the2	implausible	comma	short
22	5	table	NP2	implausible	comma	short
22	6	breaks	VP2	implausible	comma	short
22	7	in	Rest	implausible	comma	short
22	8	the	Rest	implausible	comma	short
22	9	middle.	Rest	implausible	comma	short
22	10	<eos>	End	implausible	comma	short
23	0	When	Start	plausible	nocomma	short
23	1	the	the1	plausible	nocomma	short
23	2	ambassador	NP1	plausible	nocomma	short
23	3	negotiated	VP1	plausible	nocomma	short
23	4	the	the2	plausible	nocomma	short
23	5	treaty	NP2	plausible	nocomma	short
23	6	upset	VP2	plausible	nocomma	short
23	7	many	Rest	plausible	nocomma	short
23	8	of	Rest	plausible	nocomma	short
23	9	the	Rest	plausible	nocomma	short
23	10	civilians.	Rest	plausible	nocomma	short
23	11	<eos>	End	plausible	nocomma	short
23	0	When	Start	implausible	nocomma	short
23	1	the	the1	implausible	nocomma	short
23	2	ambassador	NP1	implausible	nocomma	short
23	3	visited	VP1	implausible	nocomma	short
23	4	the	the2	implausible	nocomma	short
23	5	treaty	NP2	implausible	nocomma	short
23	6	upset	VP2	implausible	nocomma	short
23	7	many	Rest	implausible	nocomma	short
23	8	of	Rest	implausible	nocomma	short
23	9	the	Rest	implausible	nocomma	short
23	10	civilians.	Rest	implausible	nocomma	short
23	11	<eos>	End	implausible	nocomma	short
23	0	When	Start	plausible	comma	short
23	1	the	the1	plausible	comma	short
23	2	ambassador	NP1	plausible	comma	short
23	3	negotiated,	VP1	plausible	comma	short
23	4	the	the2	plausible	comma	short
23	5	treaty	NP2	plausible	comma	short
23	6	upset	VP2	plausible	comma	short
23	7	many	Rest	plausible	comma	short
23	8	of	Rest	plausible	comma	short
23	9	the	Rest	plausible	comma	short
23	10	civilians.	Rest	plausible	comma	short
23	11	<eos>	End	plausible	comma	short
23	0	When	Start	implausible	comma	short
23	1	the	the1	implausible	comma	short
23	2	ambassador	NP1	implausible	comma	short
23	3	visited,	VP1	implausible	comma	short
23	4	the	the2	implausible	comma	short
23	5	treaty	NP2	implausible	comma	short
23	6	upset	VP2	implausible	comma	short
23	7	many	Rest	implausible	comma	short
23	8	of	Rest	implausible	comma	short
23	9	the	Rest	implausible	comma	short
23	10	civilians.	Rest	implausible	comma	short
23	11	<eos>	End	implausible	comma	short
24	0	As	Start	plausible	nocomma	short
24	1	the	the1	plausible	nocomma	short
24	2	ambassador	NP1	plausible	nocomma	short
24	3	visited	VP1	plausible	nocomma	short
24	4	the	the2	plausible	nocomma	short
24	5	village	NP2	plausible	nocomma	short
24	6	asked	VP2	plausible	nocomma	short
24	7	the	Rest	plausible	nocomma	short
24	8	government	Rest	plausible	nocomma	short
24	9	for	Rest	plausible	nocomma	short
24	10	help.	Rest	plausible	nocomma	short
24	11	<eos>	End	plausible	nocomma	short
24	0	As	Start	implausible	nocomma	short
24	1	the	the1	implausible	nocomma	short
24	2	ambassador	NP1	implausible	nocomma	short
24	3	negotiated	VP1	implausible	nocomma	short
24	4	the	the2	implausible	nocomma	short
24	5	village	NP2	implausible	nocomma	short
24	6	asked	VP2	implausible	nocomma	short
24	7	the	Rest	implausible	nocomma	short
24	8	government	Rest	implausible	nocomma	short
24	9	for	Rest	implausible	nocomma	short
24	10	help.	Rest	implausible	nocomma	short
24	11	<eos>	End	implausible	nocomma	short
24	0	As	Start	plausible	comma	short
24	1	the	the1	plausible	comma	short
24	2	ambassador	NP1	plausible	comma	short
24	3	visited,	VP1	plausible	comma	short
24	4	the	the2	plausible	comma	short
24	5	village	NP2	plausible	comma	short
24	6	asked	VP2	plausible	comma	short
24	7	the	Rest	plausible	comma	short
24	8	government	Rest	plausible	comma	short
24	9	for	Rest	plausible	comma	short
24	10	help.	Rest	plausible	comma	short
24	11	<eos>	End	plausible	comma	short
24	0	As	Start	implausible	comma	short
24	1	the	the1	implausible	comma	short
24	2	ambassador	NP1	implausible	comma	short
24	3	negotiated,	VP1	implausible	comma	short
24	4	the	the2	implausible	comma	short
24	5	village	NP2	implausible	comma	short
24	6	asked	VP2	implausible	comma	short
24	7	the	Rest	implausible	comma	short
24	8	government	Rest	implausible	comma	short
24	9	for	Rest	implausible	comma	short
24	10	help.	Rest	implausible	comma	short
24	11	<eos>	End	implausible	comma	short
